brand,name,parfumo_url,gender,rank,rating,votes,year,top_notes,heart_notes,base_notes,family,image_url,notes
Xerjoff,Naxos,https://www.parfumo.com/Perfumes/Xerjoff/naxos,UNISEX,1,8.9,12506,,,,,,https://media.parfumo.com/perfumes/87/87c77f_naxos-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
Xerjoff,Alexandria II Parfum,https://www.parfumo.com/Perfumes/Xerjoff/alexandria-ii-parfum,UNISEX,2,8.6,6511,,,,,,https://media.parfumo.com/perfumes/be/be4590-alexandria-ii-parfum-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
Maison Francis Kurkdjian,Grand Soir Eau de Parfum,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/grand-soir-eau-de-parfum,UNISEX,3,8.5,6444,,,,,,https://media.parfumo.com/perfumes/9a/9a8cb2-grand-soir-maison-francis-kurkdjian_1200.jpg?width=240&aspect_ratio=1:1,
Tom Ford,Oud Wood Eau de Parfum,https://www.parfumo.com/Perfumes/Tom_Ford/Oud_Wood_Eau_de_Parfum,UNISEX,4,8.4,6397,,,,,,https://media.parfumo.com/perfumes/cf/cf90e7-oud-wood-eau-de-parfum-tom-ford_1200.jpg?width=240&aspect_ratio=1:1,
Kilian,Angels' Share Eau de Parfum,https://www.parfumo.com/Perfumes/Kilian/angels-share-eau-de-parfum,UNISEX,5,8.7,5160,,,,,,https://media.parfumo.com/perfumes/98/98e964-angels-share-kilian_1200.jpg?width=240&aspect_ratio=1:1,
Widian,London Extrait de Parfum,https://www.parfumo.com/Perfumes/Widian/london-extrait-de-parfum,UNISEX,6,9.0,3713,,,,,,https://media.parfumo.com/perfumes/0b/0b5616-london-extrait-de-parfum-widian-aj-arabia_1200.jpg?width=240&aspect_ratio=1:1,
Parfums de Marly,Herod,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Royal_Essence_Herod,UNISEX,7,8.5,5368,,,,,,https://media.parfumo.com/perfumes/68/68fe96-herod-parfums-de-marly_1200.jpg?width=240&aspect_ratio=1:1,
Xerjoff,Torino21,https://www.parfumo.com/Perfumes/Xerjoff/torino21,UNISEX,8,8.6,5258,,,,,,https://media.parfumo.com/perfumes/75/75f8f1_torino21-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
Xerjoff,40 Knots,https://www.parfumo.com/Perfumes/Xerjoff/40-knots,UNISEX,9,8.5,5647,,,,,,https://media.parfumo.com/perfumes/32/32fcfa-40-knots-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
Initio,Side Effect,https://www.parfumo.com/Perfumes/Initio/Side_Effect,UNISEX,10,8.5,4378,,,,,,https://media.parfumo.com/perfumes/5a/5a8309-side-effect-initio_1200.jpg?width=240&aspect_ratio=1:1,
Tom Ford,Tobacco Vanille Eau de Parfum,https://www.parfumo.com/Perfumes/Tom_Ford/Tobacco_Vanille_Eau_de_Parfum,UNISEX,11,8.3,5560,,,,,,https://media.parfumo.com/perfumes/fb/fbeede-tobacco-vanille-eau-de-parfum-tom-ford_1200.jpg?width=240&aspect_ratio=1:1,
Louis Vuitton,Afternoon Swim,https://www.parfumo.com/Perfumes/Louis_Vuitton/Afternoon_Swim,UNISEX,12,8.6,3392,,,,,,https://media.parfumo.com/perfumes/49/492eeb-afternoon-swim-louis-vuitton_1200.jpg?width=240&aspect_ratio=1:1,
Xerjoff,Accento,https://www.parfumo.com/Perfumes/Xerjoff/Accento,UNISEX,13,8.2,5050,,,,,,https://media.parfumo.com/perfumes/46/46c1f7_accento-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
Louis Vuitton,Ombre Nomade,https://www.parfumo.com/Perfumes/Louis_Vuitton/Ombre_Nomade,UNISEX,14,8.1,5364,,,,,,https://media.parfumo.com/perfumes/62/626e5e-ombre-nomade-louis-vuitton_1200.jpg?width=240&aspect_ratio=1:1,
Clive Christian,XXI: Art Deco - Blonde Amber,https://www.parfumo.com/Perfumes/Clive_Christian/xxi-art-deco-blonde-amber,UNISEX,15,9.0,2299,,,,,,https://media.parfumo.com/perfumes/5e/5eb07e-xxi-art-deco-blonde-amber-clive-christian_1200.jpg?width=240&aspect_ratio=1:1,
Parfums de Marly,Oajan,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Royal_Essence_Oajan,UNISEX,16,8.5,3263,,,,,,https://media.parfumo.com/perfumes/e7/e7b793-oajan-parfums-de-marly_1200.jpg?width=240&aspect_ratio=1:1,
Xerjoff,Uden,https://www.parfumo.com/Perfumes/Xerjoff/uden,UNISEX,17,8.6,2951,,,,,,https://media.parfumo.com/perfumes/37/37a754-uden-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
Casamorati,Lira Eau de Parfum,https://www.parfumo.com/Perfumes/casamorati/lira-eau-de-parfum,UNISEX,18,8.5,3267,,,,,,https://media.parfumo.com/perfumes/95/95fcb5-casamorati-lira-eau-de-parfum-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
Xerjoff,Tony Iommi Monkey Special,https://www.parfumo.com/Perfumes/Xerjoff/tony-iommi-monkey-special,UNISEX,19,8.3,3636,,,,,,https://media.parfumo.com/perfumes/47/4745aa_tony-iommi-monkey-special-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
Tom Ford,Ombré Leather (2018) Eau de Parfum,https://www.parfumo.com/Perfumes/Tom_Ford/ombre-leather-2018-eau-de-parfum,UNISEX,20,8.3,3710,,,,,,https://media.parfumo.com/perfumes/4f/4ff96d-ombre-leather-2018-eau-de-parfum-tom-ford_1200.jpg?width=240&aspect_ratio=1:1,
Nishane,Ani Extrait de Parfum,https://www.parfumo.com/Perfumes/Nishane/Ani,UNISEX,21,8.3,3615,,,,,,https://media.parfumo.com/perfumes/90/9029ff-ani-extrait-de-parfum-nishane_1200.jpg?width=240&aspect_ratio=1:1,
Tom Ford,Lost Cherry Eau de Parfum,https://www.parfumo.com/Perfumes/Tom_Ford/Lost_Cherry,UNISEX,22,8.2,3749,,,,,,https://media.parfumo.com/perfumes/cc/ccee25-lost-cherry-eau-de-parfum-tom-ford_1200.jpg?width=240&aspect_ratio=1:1,
Maison Francis Kurkdjian,Oud Satin Mood Eau de Parfum,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/Oud_Satin_Mood_Eau_de_Parfum,UNISEX,23,8.2,3770,,,,,,https://media.parfumo.com/perfumes/ed/ed7b0b-oud-satin-mood-eau-de-parfum-maison-francis-kurkdjian_1200.jpg?width=240&aspect_ratio=1:1,
Nishane,Wūlóng Chá Extrait de Parfum,https://www.parfumo.com/Perfumes/Nishane/Wlng_Cha,UNISEX,24,8.2,3542,,,,,,https://media.parfumo.com/perfumes/f5/f56a0a-wulong-cha-extrait-de-parfum-nishane_1200.jpg?width=240&aspect_ratio=1:1,
Anfas,Salam,https://www.parfumo.com/Perfumes/Anfas/Salam,UNISEX,25,8.7,2154,,,,,,https://media.parfumo.com/perfumes/7e/7e25d2-salam-anfas_1200.jpg?width=240&aspect_ratio=1:1,
Dior,Ambre Nuit Eau de Parfum,https://www.parfumo.com/Perfumes/Dior/ambre-nuit-eau-de-parfum,UNISEX,26,8.4,2791,,,,,,https://media.parfumo.com/perfumes/b4/b473e4-ambre-nuit-eau-de-parfum-dior_1200.jpg?width=240&aspect_ratio=1:1,
Creed,Virgin Island Water,https://www.parfumo.com/Perfumes/Creed/Virgin_Island_Water,UNISEX,27,8.3,3140,,,,,,https://media.parfumo.com/perfumes/e1/e13207-virgin-island-water-creed_1200.jpg?width=240&aspect_ratio=1:1,
Lattafa,Khamrah,https://www.parfumo.com/Perfumes/Lattafa/khamrah,UNISEX,28,8.0,4131,,,,,,https://media.parfumo.com/perfumes/50/5085ab_khamrah-lattafa_1200.jpg?width=240&aspect_ratio=1:1,
Nishane,Nefs,https://www.parfumo.com/Perfumes/Nishane/Nefs,UNISEX,29,8.8,1933,,,,,,https://media.parfumo.com/perfumes/d8/d8059f-nefs-nishane_1200.jpg?width=240&aspect_ratio=1:1,
bdk Parfums,Gris Charnel Eau de Parfum,https://www.parfumo.com/Perfumes/bdk_Parfums/gris-charnel-eau-de-parfum,UNISEX,30,8.2,3134,,,,,,https://media.parfumo.com/perfumes/8a/8a97cc-gris-charnel-eau-de-parfum-bdk-parfums_1200.jpg?width=240&aspect_ratio=1:1,
Initio,Oud for Greatness Eau de Parfum,https://www.parfumo.com/Perfumes/Initio/oud-for-greatness-eau-de-parfum,UNISEX,31,8.2,3191,,,,,,https://media.parfumo.com/perfumes/83/83c7c5_oud-for-greatness-eau-de-parfum-initio_1200.jpg?width=240&aspect_ratio=1:1,
Pana Dora,Oud Republic,https://www.parfumo.com/Perfumes/pana-dora/oud-republic,UNISEX,32,8.9,1671,,,,,,https://media.parfumo.com/perfumes/59/59c48d-oud-republic-pana-dora_1200.jpg?width=240&aspect_ratio=1:1,
Nishane,Hacivat,https://www.parfumo.com/Perfumes/Nishane/Hacivat,UNISEX,33,8.2,3305,,,,,,https://media.parfumo.com/perfumes/b4/b4a302-hacivat-nishane_1200.jpg?width=240&aspect_ratio=1:1,
Maison Francis Kurkdjian,Baccarat Rouge 540 Extrait de Parfum,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/Baccarat_Rouge_540_Extrait_de_Parfum,UNISEX,34,8.2,3070,,,,,,https://media.parfumo.com/perfumes/d8/d83ac7-baccarat-rouge-540-extrait-de-parfum-maison-francis-kurkdjian_1200.jpg?width=240&aspect_ratio=1:1,
Parfums de Marly,Carlisle,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Carlisle,UNISEX,35,8.4,2694,,,,,,https://media.parfumo.com/perfumes/f4/f43512-carlisle-parfums-de-marly_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Angélique Noire,https://www.parfumo.com/Perfumes/Guerlain/Angelique_Noire,UNISEX,36,8.6,2243,,,,,,https://media.parfumo.com/perfumes/75/753579-angelique-noire-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Simone Andreoli,Malibù - Party in the Bay,https://www.parfumo.com/Perfumes/Simone_Andreoli/malibu-party-in-the-bay,UNISEX,37,8.3,2826,,,,,,https://media.parfumo.com/perfumes/06/0651c8-malibu-party-in-the-bay-simone-andreoli_1200.jpg?width=240&aspect_ratio=1:1,
Marc-Antoine Barrois,Ganymede Eau de Parfum,https://www.parfumo.com/Perfumes/Marc_Antoine_Barrois/ganymede-eau-de-parfum,UNISEX,38,8.1,3464,,,,,,https://media.parfumo.com/perfumes/e1/e1f7ce-ganymede-eau-de-parfum-marc-antoine-barrois_1200.jpg?width=240&aspect_ratio=1:1,
Essential Parfums,Bois Impérial Eau de Parfum,https://www.parfumo.com/Perfumes/Essential_Parfums/bois-imperial-eau-de-parfum-1,UNISEX,39,8.1,3382,,,,,,https://media.parfumo.com/perfumes/a8/a8b250-bois-imperial-eau-de-parfum-essential-parfums_1200.jpg?width=240&aspect_ratio=1:1,
Maison Francis Kurkdjian,Baccarat Rouge 540 Eau de Parfum,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/Baccarat_Rouge_540_Eau_de_Parfum,UNISEX,40,7.7,5005,,,,,,https://media.parfumo.com/perfumes/50/50639a-baccarat-rouge-540-eau-de-parfum-maison-francis-kurkdjian_1200.jpg?width=240&aspect_ratio=1:1,
Louis Vuitton,Pacific Chill,https://www.parfumo.com/Perfumes/Louis_Vuitton/pacific-chill,UNISEX,41,8.4,2485,,,,,,https://media.parfumo.com/perfumes/d8/d8608c-pacific-chill-louis-vuitton_1200.jpg?width=240&aspect_ratio=1:1,
Marc Gebauer,Orange Flamingo,https://www.parfumo.com/Perfumes/marc-gebauer/orange-flamingo,UNISEX,42,8.0,3422,,,,,,https://media.parfumo.com/perfumes/81/815bc5_orange-flamingo-marc-gebauer_1200.jpg?width=240&aspect_ratio=1:1,
Xerjoff,Erba Pura,https://www.parfumo.com/Perfumes/Xerjoff/Erba_Pura,UNISEX,43,7.4,6553,,,,,,https://media.parfumo.com/perfumes/fb/fb39cb_erba-pura-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
Attar Collection,Khaltat Night Eau de Parfum,https://www.parfumo.com/Perfumes/Attar_Collection/Khaltat_Night_Eau_de_Parfum,UNISEX,44,8.6,2104,,,,,,https://media.parfumo.com/perfumes/e5/e51c3e-khaltat-night-eau-de-parfum-attar-collection_1200.jpg?width=240&aspect_ratio=1:1,
Tom Ford,Fucking Fabulous Eau de Parfum,https://www.parfumo.com/Perfumes/Tom_Ford/Fucking_Fabulous,UNISEX,45,8.0,3538,,,,,,https://media.parfumo.com/perfumes/c4/c4e9e8-fucking-fabulous-fabulous-eau-de-parfum-tom-ford_1200.jpg?width=240&aspect_ratio=1:1,
Maison Margiela,By the Fireplace,https://www.parfumo.com/Perfumes/Maison_Margiela/by-the-fireplace,UNISEX,46,7.9,3934,,,,,,https://media.parfumo.com/perfumes/bb/bb736c-by-the-fireplace-maison-margiela_1200.jpg?width=240&aspect_ratio=1:1,
Maison Francis Kurkdjian,Gentle Fluidity (Silver),https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/gentle-fluidity-silver,UNISEX,47,8.1,2922,,,,,,https://media.parfumo.com/perfumes/d7/d7353a-gentle-fluidity-silver-maison-francis-kurkdjian_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Cuir Béluga Eau de Parfum,https://www.parfumo.com/Perfumes/Guerlain/cuir-beluga-eau-de-parfum,UNISEX,48,8.5,2053,,,,,,https://media.parfumo.com/perfumes/4d/4d421a-cuir-beluga-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Nasomatto,Black Afgano Extrait de Parfum,https://www.parfumo.com/Perfumes/Nasomatto/Black_Afgano,UNISEX,49,8.1,2859,,,,,,https://media.parfumo.com/perfumes/54/54f7d0-black-afgano-extrait-de-parfum-nasomatto_1200.jpg?width=240&aspect_ratio=1:1,
Tom Ford,Tuscan Leather Eau de Parfum,https://www.parfumo.com/Perfumes/Tom_Ford/Tuscan_Leather_Eau_de_Parfum,UNISEX,50,8.2,2550,,,,,,https://media.parfumo.com/perfumes/3c/3c62aa-tuscan-leather-eau-de-parfum-tom-ford_1200.jpg?width=240&aspect_ratio=1:1,
Montale,Arabians Tonka,https://www.parfumo.com/Perfumes/Montale/arabians-tonka,UNISEX,51,7.9,3509,,,,,,https://media.parfumo.com/perfumes/98/98629b-arabians-tonka-montale_1200.jpg?width=240&aspect_ratio=1:1,
Initio,Musk Therapy Extrait de Parfum,https://www.parfumo.com/Perfumes/Initio/musk-therapy-extrait-de-parfum,UNISEX,52,8.2,2501,,,,,,https://media.parfumo.com/perfumes/cc/ccec28-musk-therapy-extrait-de-parfum-initio_1200.jpg?width=240&aspect_ratio=1:1,
Goldfield & Banks,Pacific Rock Moss,https://www.parfumo.com/Perfumes/Goldfield__Banks/Pacific_Rock_Moss,UNISEX,53,8.2,2683,,,,,,https://media.parfumo.com/perfumes/63/63b92e-pacific-rock-moss-goldfield-banks_1200.jpg?width=240&aspect_ratio=1:1,
Tauer Perfumes,№ 02 - L'Air du Désert Marocain Eau de Toilette Intense,https://www.parfumo.com/Perfumes/Tauer/no-02-l-air-du-desert-marocain-eau-de-toilette-intense,UNISEX,54,8.5,1922,,,,,,https://media.parfumo.com/perfumes/83/833fbd-02-l-air-du-desert-marocain-eau-de-toilette-intense-tauer-perfumes_1200.jpg?width=240&aspect_ratio=1:1,
Acqua di Parma,Fico di Amalfi,https://www.parfumo.com/Perfumes/Acqua_di_Parma/fico-di-amalfi,UNISEX,55,8.2,2511,,,,,,https://media.parfumo.com/perfumes/f2/f259bd-fico-di-amalfi-acqua-di-parma_1200.jpg?width=240&aspect_ratio=1:1,
Xerjoff,Amber Star,https://www.parfumo.com/Perfumes/Xerjoff/amber-star,UNISEX,56,8.6,1716,,,,,,https://media.parfumo.com/perfumes/fd/fdccd2-amber-star-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
Nasomatto,Baraonda Extrait de Parfum,https://www.parfumo.com/Perfumes/Nasomatto/Baraonda,UNISEX,57,8.5,1946,,,,,,https://media.parfumo.com/perfumes/40/40dd93-baraonda-extrait-de-parfum-nasomatto_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Spiritueuse Double Vanille,https://www.parfumo.com/Perfumes/Guerlain/Spiritueuse_Double_Vanille,UNISEX,58,8.5,1768,,,,,,https://media.parfumo.com/perfumes/7a/7aa9b3-spiritueuse-double-vanille-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Byredo,Bal d'Afrique Eau de Parfum,https://www.parfumo.com/Perfumes/Byredo/Bal_d_Afrique_Eau_de_Parfum,UNISEX,59,8.1,2578,,,,,,https://media.parfumo.com/perfumes/3f/3f2e60-bal-d-afrique-eau-de-parfum-byredo_1200.jpg?width=240&aspect_ratio=1:1,
Sospiro,Vibrato,https://www.parfumo.com/Perfumes/Sospiro/vibrato,UNISEX,60,8.8,1435,,,,,,https://media.parfumo.com/perfumes/f1/f17fed-vibrato-sospiro_1200.jpg?width=240&aspect_ratio=1:1,
Parfums de Marly,Pegasus,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Pegasus,UNISEX,61,7.9,3060,,,,,,https://media.parfumo.com/perfumes/fe/fe90b4-pegasus-parfums-de-marly_1200.jpg?width=240&aspect_ratio=1:1,
bdk Parfums,Gris Charnel Extrait,https://www.parfumo.com/Perfumes/bdk_Parfums/gris-charnel-extrait,UNISEX,62,8.5,1860,,,,,,https://media.parfumo.com/perfumes/d9/d9f6b1-gris-charnel-extrait-bdk-parfums_1200.jpg?width=240&aspect_ratio=1:1,
Editions de Parfums Frédéric Malle,Musc Ravageur Eau de Parfum,https://www.parfumo.com/Perfumes/Editions_de_Parfum_Frederic_Malle/musc-ravageur-eau-de-parfum,UNISEX,63,8.1,2552,,,,,,https://media.parfumo.com/perfumes/11/11c985-musc-ravageur-eau-de-parfum-editions-de-parfums-frederic-malle_1200.jpg?width=240&aspect_ratio=1:1,
Maison Francis Kurkdjian,Oud Satin Mood Extrait de Parfum,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/Oud_Satin_Mood_Extrait_de_Parfum,UNISEX,64,8.5,1724,,,,,,https://media.parfumo.com/perfumes/61/61d75c-oud-satin-mood-extrait-de-parfum-maison-francis-kurkdjian_1200.jpg?width=240&aspect_ratio=1:1,
Al Haramain,Détour Noir,https://www.parfumo.com/Perfumes/Al_Haramain/Detour_Noir,UNISEX,65,8.1,2513,,,,,,https://media.parfumo.com/perfumes/3a/3a8f6c-detour-noir-al-haramain_1200.jpg?width=240&aspect_ratio=1:1,
Initio,Rehab,https://www.parfumo.com/Perfumes/Initio/Rehab,UNISEX,66,8.3,2115,,,,,,https://media.parfumo.com/perfumes/3b/3b1dee-rehab-initio_1200.jpg?width=240&aspect_ratio=1:1,
Roja Parfums,Isola Blu Parfum,https://www.parfumo.com/Perfumes/Roja_Parfums/isola-blu-parfum-oligarch-parfum,UNISEX,67,8.7,1441,,,,,,https://media.parfumo.com/perfumes/3e/3e012d-isola-blu-parfum-oligarch-parfum-roja-parfums_1200.jpg?width=240&aspect_ratio=1:1,
Maison Margiela,Jazz Club,https://www.parfumo.com/Perfumes/Maison_Margiela/jazz-club,UNISEX,68,7.8,3212,,,,,,https://media.parfumo.com/perfumes/c0/c05630-jazz-club-maison-margiela_1200.jpg?width=240&aspect_ratio=1:1,
Xerjoff,Renaissance,https://www.parfumo.com/Perfumes/Xerjoff/renaissance,UNISEX,69,8.1,2469,,,,,,https://media.parfumo.com/perfumes/08/088077-renaissance-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
Maison Crivelli,Oud Maracujá,https://www.parfumo.com/Perfumes/Maison_Crivelli/oud-maracuja,UNISEX,70,8.1,2312,,,,,,https://media.parfumo.com/perfumes/e7/e71f94-oud-maracuja-maison-crivelli_1200.jpg?width=240&aspect_ratio=1:1,
French Avenue,Liquid Brun,https://www.parfumo.com/Perfumes/french-avenue/liquid-brun,UNISEX,71,8.5,1661,,,,,,https://media.parfumo.com/perfumes/1a/1ab109_liquid-brun-french-avenue_1200.jpg?width=240&aspect_ratio=1:1,
Kinetic Perfumes,Sillage,https://www.parfumo.com/Perfumes/kinetic-perfumes/sillage,UNISEX,72,8.6,1382,,,,,,https://media.parfumo.com/perfumes/96/967e3d_sillage-kinetic-perfumes_1200.jpg?width=240&aspect_ratio=1:1,
Celine,Black Tie Eau de Parfum,https://www.parfumo.com/Perfumes/Celine/black-tie-eau-de-parfum,UNISEX,73,8.6,1397,,,,,,https://media.parfumo.com/perfumes/20/20d2dc-black-tie-celine_1200.jpg?width=240&aspect_ratio=1:1,
Roja Parfums,Amber Aoud Parfum,https://www.parfumo.com/Perfumes/Roja_Parfums/Amber_Aoud,UNISEX,74,8.5,1487,,,,,,https://media.parfumo.com/perfumes/de/de3d3c-amber-aoud-parfum-roja-parfums_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Tonka Impériale,https://www.parfumo.com/Perfumes/Guerlain/Tonka_Imperiale,UNISEX,75,8.5,1452,,,,,,https://media.parfumo.com/perfumes/fc/fccaf5-tonka-imperiale-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Tauer Perfumes,Au Coeur du Désert,https://www.parfumo.com/Perfumes/Tauer/Au_Coeur_du_Desert,UNISEX,76,8.5,1431,,,,,,https://media.parfumo.com/perfumes/86/86cae2-au-coeur-du-desert-tauer-perfumes_1200.jpg?width=240&aspect_ratio=1:1,
Mancera,Red Tobacco,https://www.parfumo.com/Perfumes/Mancera/Red_Tobacco,UNISEX,77,7.9,2457,,,,,,https://media.parfumo.com/perfumes/17/17bdf4-red-tobacco-mancera_1200.jpg?width=240&aspect_ratio=1:1,
Creed,Royal Oud,https://www.parfumo.com/Perfumes/Creed/Royal_Oud,UNISEX,78,8.2,1857,,,,,,https://media.parfumo.com/perfumes/90/907915-royal-oud-creed_1200.jpg?width=240&aspect_ratio=1:1,
Lattafa,Liam,https://www.parfumo.com/Perfumes/Lattafa/liam,UNISEX,79,8.1,2052,,,,,,https://media.parfumo.com/perfumes/dd/dd4a74-liam-lattafa_1200.jpg?width=240&aspect_ratio=1:1,
Yves Saint Laurent,Babycat,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/babycat,UNISEX,80,8.3,1748,,,,,,https://media.parfumo.com/perfumes/b9/b9b144_babycat-yves-saint-laurent_1200.jpg?width=240&aspect_ratio=1:1,
Xerjoff,Erba Gold,https://www.parfumo.com/Perfumes/Xerjoff/Erba_Gold,UNISEX,81,8.2,1842,,,,,,https://media.parfumo.com/perfumes/14/144b9b_erba-gold-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
Yves Saint Laurent,Tuxedo Eau de Parfum,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/tuxedo-eau-de-parfum,UNISEX,82,8.5,1426,,,,,,https://media.parfumo.com/perfumes/d8/d8f66a_le-vestiaire-tuxedo-sharp-patchouli-le-vestiaire-tuxedo-yves-saint-laurent_1200.jpg?width=240&aspect_ratio=1:1,
Parfums d'Elmar,Zaya,https://www.parfumo.com/Perfumes/Parfums_dElmar/zaya,UNISEX,83,8.8,1066,,,,,,https://media.parfumo.com/perfumes/95/951867-zaya-parfums-d-elmar_1200.jpg?width=240&aspect_ratio=1:1,
Serge Lutens,Chergui Eau de Parfum,https://www.parfumo.com/Perfumes/Serge_Lutens/chergui-eau-de-parfum,UNISEX,84,8.1,1925,,,,,,https://media.parfumo.com/perfumes/39/399a8c-chergui-eau-de-parfum-serge-lutens_1200.jpg?width=240&aspect_ratio=1:1,
Gritti,Pomelo Sorrento,https://www.parfumo.com/Perfumes/Gritti/Pomelo_Sorrento,UNISEX,85,8.3,1582,,,,,,https://media.parfumo.com/perfumes/13/131ad4-pomelo-sorrento-gritti_1200.jpg?width=240&aspect_ratio=1:1,
Pana Dora,Moonlight,https://www.parfumo.com/Perfumes/pana-dora/moonlight,UNISEX,86,8.4,1484,,,,,,https://media.parfumo.com/perfumes/5a/5ab679-moonlight-pana-dora_1200.jpg?width=240&aspect_ratio=1:1,
Tiziana Terenzi,Kirkè Extrait de Parfum,https://www.parfumo.com/Perfumes/Tiziana_Terenzi/kirke-extrait-de-parfum,UNISEX,87,7.6,3058,,,,,,https://media.parfumo.com/perfumes/c4/c4bcd5-kirke-extrait-de-parfum-tiziana-terenzi_1200.jpg?width=240&aspect_ratio=1:1,
Creed,Aventus Cologne,https://www.parfumo.com/Perfumes/Creed/Aventus_Cologne,UNISEX,88,8.4,1408,,,,,,https://media.parfumo.com/perfumes/1b/1b64a3-aventus-cologne-creed_1200.jpg?width=240&aspect_ratio=1:1,
Argos,Triumph of Bacchus Eau de Parfum,https://www.parfumo.com/Perfumes/Argos/triumph-of-bacchus-eau-de-parfum,UNISEX,89,8.5,1305,,,,,,https://media.parfumo.com/perfumes/0d/0da0d8-triumph-of-bacchus-eau-de-parfum-argos_1200.jpg?width=240&aspect_ratio=1:1,
Pana Dora,Forever Love,https://www.parfumo.com/Perfumes/pana-dora/forever-love,UNISEX,90,8.5,1319,,,,,,https://media.parfumo.com/perfumes/9a/9a957a-forever-love-pana-dora_1200.jpg?width=240&aspect_ratio=1:1,
Memo Paris,African Leather Eau de Parfum,https://www.parfumo.com/Perfumes/memo-paris/african-leather-eau-de-parfum,UNISEX,91,8.3,1493,,,,,,https://media.parfumo.com/perfumes/81/81d187-african-leather-eau-de-parfum-memo-paris_1200.jpg?width=240&aspect_ratio=1:1,
Anfas,Ishq,https://www.parfumo.com/Perfumes/Anfas/ishq,UNISEX,92,8.4,1403,,,,,,https://media.parfumo.com/perfumes/ca/ca6259-ishq-anfas_1200.jpg?width=240&aspect_ratio=1:1,
Roberto Ugolini,17 Rosso,https://www.parfumo.com/Perfumes/Roberto_Ugolini/17-rosso,UNISEX,93,8.0,1972,,,,,,https://media.parfumo.com/perfumes/62/62f9d1-17-rosso-roberto-ugolini_1200.jpg?width=240&aspect_ratio=1:1,
Tom Ford,Noir de Noir Eau de Parfum,https://www.parfumo.com/Perfumes/Tom_Ford/Noir_de_Noir_Eau_de_Parfum,UNISEX,94,8.2,1635,,,,,,https://media.parfumo.com/perfumes/33/3365c4-noir-de-noir-eau-de-parfum-tom-ford_1200.jpg?width=240&aspect_ratio=1:1,
The Merchant Of Venice,Arabesque,https://www.parfumo.com/Perfumes/The_Merchant_Of_Venice/Arabesque,UNISEX,95,8.4,1317,,,,,,https://media.parfumo.com/perfumes/6a/6a9fb8-arabesque-the-merchant-of-venice_1200.jpg?width=240&aspect_ratio=1:1,
Roberto Ugolini,Marzocco Eau de Parfum,https://www.parfumo.com/Perfumes/Roberto_Ugolini/marzocco-eau-de-parfum,UNISEX,96,8.4,1378,,,,,,https://media.parfumo.com/perfumes/83/83197e-marzocco-eau-de-parfum-roberto-ugolini_1200.jpg?width=240&aspect_ratio=1:1,
Jo Malone,Wood Sage & Sea Salt Cologne,https://www.parfumo.com/Perfumes/Jo_Malone/Wood_Sage__Sea_Salt_Cologne,UNISEX,97,8.1,1744,,,,,,https://media.parfumo.com/perfumes/ee/ee5667-wood-sage-sea-salt-cologne-jo-malone_1200.jpg?width=240&aspect_ratio=1:1,
Tom Ford,Soleil Blanc Eau de Parfum,https://www.parfumo.com/Perfumes/Tom_Ford/Soleil_Blanc_Eau_de_Parfum,UNISEX,98,8.0,1805,,,,,,https://media.parfumo.com/perfumes/b3/b3f32e-soleil-blanc-eau-de-parfum-tom-ford_1200.jpg?width=240&aspect_ratio=1:1,
Xerjoff,La Capitale,https://www.parfumo.com/Perfumes/Xerjoff/la-capitale,UNISEX,99,8.2,1554,,,,,,https://media.parfumo.com/perfumes/2c/2c7c40-la-capitale-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
