brand,name,parfumo_url,gender,rank,rating,votes,year,top_notes,heart_notes,base_notes,family,image_url,notes
Guerlain,Samsara Eau de Toilette,https://www.parfumo.com/Perfumes/Guerlain/Samsara_Eau_de_Toilette,WOMEN,313,8.3,271,,,,,,https://media.parfumo.com/perfumes/bd/bd081b-samsara-eau-de-toilette-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Yves Saint Laurent,Manifesto,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/Manifesto,WOMEN,314,7.4,513,,,,,,https://media.parfumo.com/perfumes/eb/eba8db-manifesto-yves-saint-laurent_1200.jpg?width=240&aspect_ratio=1:1,
Hermès,Hiris,https://www.parfumo.com/Perfumes/Hermes/Hiris,WOMEN,315,7.8,390,,,,,,https://media.parfumo.com/perfumes/3c/3ce692-hiris-hermes_1200.jpg?width=240&aspect_ratio=1:1,
Pink Sugar,Pink Sugar Eau de Toilette,https://www.parfumo.com/Perfumes/Pink_Sugar/Pink_Sugar,WOMEN,316,6.9,752,,,,,,https://media.parfumo.com/perfumes/88/8844cc-pink-sugar-eau-de-toilette-pink-sugar_1200.jpg?width=240&aspect_ratio=1:1,
Narciso Rodriguez,For Her Fleur Musc Eau de Parfum,https://www.parfumo.com/Perfumes/Narciso_Rodriguez/for-her-fleur-musc-eau-de-parfum,WOMEN,317,7.6,436,,,,,,https://media.parfumo.com/perfumes/d8/d804d5-for-her-fleur-musc-eau-de-parfum-narciso-rodriguez_1200.jpg?width=240&aspect_ratio=1:1,
Viktor & Rolf,Bonbon Eau de Parfum,https://www.parfumo.com/Perfumes/Viktor_Rolf/bonbon-eau-de-parfum,WOMEN,318,7.4,494,,,,,,https://media.parfumo.com/perfumes/55/55e372-bonbon-eau-de-parfum-viktor-rolf_1200.jpg?width=240&aspect_ratio=1:1,
Penhaligon's,Artemisia Eau de Parfum,https://www.parfumo.com/Perfumes/Penhaligons/Artemisia_Eau_de_Parfum,WOMEN,319,7.5,462,,,,,,https://media.parfumo.com/perfumes/cd/cd7031-artemisia-eau-de-parfum-penhaligon-s_1200.jpg?width=240&aspect_ratio=1:1,
Dior,Miss Dior Chérie (2005) Eau de Parfum,https://www.parfumo.com/Perfumes/Dior/Miss_Dior_Cherie,WOMEN,320,7.6,419,,,,,,https://media.parfumo.com/perfumes/be/bec802-miss-dior-cherie-2005-eau-de-parfum-dior_1200.jpg?width=240&aspect_ratio=1:1,
Jean Paul Gaultier,Scandal,https://www.parfumo.com/Perfumes/Jean_Paul_Gaultier/Scandal,WOMEN,321,6.9,778,,,,,,https://media.parfumo.com/perfumes/87/87760e-scandal-jean-paul-gaultier_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,L'Heure Bleue Extrait,https://www.parfumo.com/Perfumes/Guerlain/L_Heure_Bleue_Extrait,WOMEN,322,9.0,164,,,,,,https://media.parfumo.com/perfumes/56/56f53e-l-heure-bleue-extrait-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Givenchy,Ange ou Démon Eau de Parfum,https://www.parfumo.com/Perfumes/Givenchy/Ange_ou_Demon,WOMEN,323,7.6,426,,,,,,https://media.parfumo.com/perfumes/35/35bafb-ange-ou-demon-eau-de-parfum-givenchy_1200.jpg?width=240&aspect_ratio=1:1,
Dior,Dioressence Eau de Toilette,https://www.parfumo.com/Perfumes/Dior/Dioressence,WOMEN,324,8.2,287,,,,,,https://media.parfumo.com/perfumes/e5/e58d80-dioressence-eau-de-toilette-dior_1200.jpg?width=240&aspect_ratio=1:1,
Sol de Janeiro,Cheirosa '59,https://www.parfumo.com/Perfumes/Sol_de_Janeiro/cheirosa-59,WOMEN,325,7.7,393,,,,,,https://media.parfumo.com/perfumes/02/02474b-cheirosa-59-sol-de-janeiro_1200.jpg?width=240&aspect_ratio=1:1,
Cartier,La Panthère Eau de Parfum,https://www.parfumo.com/Perfumes/Cartier/La_Panthere_Eau_de_Parfum,WOMEN,326,7.3,525,,,,,,https://media.parfumo.com/perfumes/09/091a43-la-panthere-eau-de-parfum-cartier_1200.jpg?width=240&aspect_ratio=1:1,
Kayali,The Wedding Silk Santal | 36,https://www.parfumo.com/Perfumes/Kayali/the-wedding-silk-santal-36,WOMEN,327,8.0,325,,,,,,https://media.parfumo.com/perfumes/4b/4be3a2-the-wedding-silk-santal-36-kayali_1200.jpg?width=240&aspect_ratio=1:1,
Dior,Diorella Eau de Toilette,https://www.parfumo.com/Perfumes/Dior/Diorella,WOMEN,328,8.0,319,,,,,,https://media.parfumo.com/perfumes/44/4451fc-diorella-eau-de-toilette-dior_1200.jpg?width=240&aspect_ratio=1:1,
Laura Biagiotti,Roma Eau de Toilette,https://www.parfumo.com/Perfumes/Laura_Biagiotti/Roma,WOMEN,329,7.2,576,,,,,,https://media.parfumo.com/perfumes/ee/ee2888_roma-eau-de-toilette-laura-biagiotti_1200.jpg?width=240&aspect_ratio=1:1,
Montale,Roses Musk Eau de Parfum,https://www.parfumo.com/Perfumes/Montale/roses-musk-eau-de-parfum,WOMEN,330,7.3,528,,,,,,https://media.parfumo.com/perfumes/26/260a90-roses-musk-eau-de-parfum-montale_1200.jpg?width=240&aspect_ratio=1:1,
Yves Saint Laurent,Opium (1977) Eau de Toilette,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/Opium_1977_Eau_de_Toilette,WOMEN,331,8.6,209,,,,,,https://media.parfumo.com/perfumes/a3/a3eb4d-opium-1977-eau-de-toilette-yves-saint-laurent_1200.jpg?width=240&aspect_ratio=1:1,
Fragonard,Grain de Soleil,https://www.parfumo.com/Perfumes/Fragonard/Grain_de_Soleil,WOMEN,332,8.1,297,,,,,,https://media.parfumo.com/perfumes/94/948b82-grain-de-soleil-fragonard_1200.jpg?width=240&aspect_ratio=1:1,
Dior,Miss Dior (2021) Eau de Parfum,https://www.parfumo.com/Perfumes/Dior/miss-dior-2021-eau-de-parfum,WOMEN,333,7.3,517,,,,,,https://media.parfumo.com/perfumes/43/437526-miss-dior-2021-eau-de-parfum-dior_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Chant d'Arômes Eau de Toilette,https://www.parfumo.com/Perfumes/Guerlain/chant-d-aromes-eau-de-toilette,WOMEN,334,7.9,343,,,,,,https://media.parfumo.com/perfumes/f6/f6e821-chant-d-aromes-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Marc Jacobs,Daisy Eau So Fresh Eau de Toilette,https://www.parfumo.com/Perfumes/Marc_Jacobs/Daisy_Eau_So_Fresh,WOMEN,335,7.4,504,,,,,,https://media.parfumo.com/perfumes/fe/fe5f8f-daisy-eau-so-fresh-eau-de-toilette-marc-jacobs_1200.jpg?width=240&aspect_ratio=1:1,
Hermès,Eau des Merveilles Bleue,https://www.parfumo.com/Perfumes/Hermes/Eau_des_Merveilles_Bleue,WOMEN,336,7.7,406,,,,,,https://media.parfumo.com/perfumes/92/92dab1-eau-des-merveilles-bleue-hermes_1200.jpg?width=240&aspect_ratio=1:1,
Editions de Parfums Frédéric Malle,Lipstick Rose,https://www.parfumo.com/Perfumes/Editions_de_Parfum_Frederic_Malle/Lipstick_Rose,WOMEN,337,7.6,427,,,,,,https://media.parfumo.com/perfumes/4c/4c379b-lipstick-rose-editions-de-parfums-frederic-malle_1200.jpg?width=240&aspect_ratio=1:1,
Editions de Parfums Frédéric Malle,Rose Tonnerre,https://www.parfumo.com/Perfumes/Editions_de_Parfum_Frederic_Malle/rose-tonnerre-une-rose,WOMEN,338,7.8,356,,,,,,https://media.parfumo.com/perfumes/16/16918f-rose-tonnerre-une-rose-editions-de-parfums-frederic-malle_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Shalimar Ode à la Vanille - Sur la route de Madagascar,https://www.parfumo.com/Perfumes/Guerlain/Shalimar_Ode__la_Vanille_Sur_la_Route_de_Madagascar,WOMEN,339,8.4,240,,,,,,https://media.parfumo.com/perfumes/a0/a0405e-shalimar-ode-a-la-vanille-sur-la-route-de-madagascar-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Rituals,Oriental Essence - Elixir d'Orient,https://www.parfumo.com/Perfumes/Rituals/Oriental_Essences__Elixir_d_Orient_Eau_d_Orient,WOMEN,340,8.0,303,,,,,,https://media.parfumo.com/perfumes/9c/9c6a99-oriental-essence-elixir-d-orient-eau-d-orient-rituals_1200.jpg?width=240&aspect_ratio=1:1,
Chloé,"Love, Chloé Eau Intense",https://www.parfumo.com/Perfumes/Chloe/Love_Eau_Intense,WOMEN,341,8.2,276,,,,,,https://media.parfumo.com/perfumes/9c/9c7dc2-love-chloe-eau-intense-chloe_1200.jpg?width=240&aspect_ratio=1:1,
Rochas,Femme (1989) Eau de Toilette,https://www.parfumo.com/Perfumes/Rochas/Rochas_Femme_1989_Eau_de_Toilette,WOMEN,342,8.0,296,,,,,,https://media.parfumo.com/perfumes/ee/eea67a-femme-1989-eau-de-toilette-rochas_1200.jpg?width=240&aspect_ratio=1:1,
Victoria's Secret,Bare Vanilla,https://www.parfumo.com/Perfumes/Victoria_s_Secret/Bare_Vanilla,WOMEN,343,8.2,272,,,,,,https://media.parfumo.com/perfumes/8a/8ae889_bare-vanilla-victoria-s-secret_1200.jpg?width=240&aspect_ratio=1:1,
Mind Games,Queening,https://www.parfumo.com/Perfumes/mind-games/queening,WOMEN,344,8.0,316,,,,,,https://media.parfumo.com/perfumes/0f/0f0d37-queening-mind-games_1200.jpg?width=240&aspect_ratio=1:1,
Juicy Couture,Viva La Juicy Eau de Parfum,https://www.parfumo.com/Perfumes/Juicy_Couture/Viva_La_Juicy,WOMEN,345,7.3,517,,,,,,https://media.parfumo.com/perfumes/ce/ce8c85-viva-la-juicy-eau-de-parfum-juicy-couture_1200.jpg?width=240&aspect_ratio=1:1,
Givenchy,Amarige Eau de Toilette,https://www.parfumo.com/Perfumes/Givenchy/Amarige_Eau_de_Toilette,WOMEN,346,7.6,397,,,,,,https://media.parfumo.com/perfumes/53/539a38-amarige-eau-de-toilette-givenchy_1200.jpg?width=240&aspect_ratio=1:1,
Elizabeth Arden,White Tea Eau de Toilette,https://www.parfumo.com/Perfumes/Elizabeth_Arden/White_Tea,WOMEN,347,7.6,405,,,,,,https://media.parfumo.com/perfumes/dc/dc5edd-white-tea-eau-de-toilette-elizabeth-arden_1200.jpg?width=240&aspect_ratio=1:1,
Estēe Lauder,Knowing Eau de Parfum,https://www.parfumo.com/Perfumes/Estee_Lauder/Knowing_Eau_de_Parfum,WOMEN,348,7.8,339,,,,,,https://media.parfumo.com/perfumes/2f/2fbab2-knowing-eau-de-parfum-estee-lauder_1200.jpg?width=240&aspect_ratio=1:1,
Jil Sander,Sun Delight,https://www.parfumo.com/Perfumes/Jil_Sander/Sun_Delight,WOMEN,349,7.5,449,,,,,,https://media.parfumo.com/perfumes/02/023fce-sun-delight-jil-sander_1200.jpg?width=240&aspect_ratio=1:1,
Stella McCartney,Stella Eau de Parfum,https://www.parfumo.com/Perfumes/Stella_McCartney/Stella,WOMEN,350,7.9,321,,,,,,https://media.parfumo.com/perfumes/bf/bf52ad-stella-eau-de-parfum-stella-mccartney_1200.jpg?width=240&aspect_ratio=1:1,
Amouage,Beloved Woman,https://www.parfumo.com/Perfumes/Amouage/Beloved,WOMEN,351,7.8,329,,,,,,https://media.parfumo.com/perfumes/35/3592cc-beloved-woman-amouage_1200.jpg?width=240&aspect_ratio=1:1,
Carolina Herrera,Good Girl Eau de Parfum Légère,https://www.parfumo.com/Perfumes/Carolina_Herrera/Good_Girl_Eau_de_Parfum_Legere,WOMEN,352,8.0,300,,,,,,https://media.parfumo.com/perfumes/50/50e9d1-good-girl-eau-de-parfum-legere-carolina-herrera_1200.jpg?width=240&aspect_ratio=1:1,
Dolce & Gabbana,Dolce & Gabbana pour Femme (2012) Eau de Parfum,https://www.parfumo.com/Perfumes/Dolce_Gabbana/Dolce__Gabbana_pour_Femme,WOMEN,353,7.6,407,,,,,,https://media.parfumo.com/perfumes/9a/9ab8eb-dolce-gabbana-pour-femme-2012-eau-de-parfum-dolce-gabbana_1200.jpg?width=240&aspect_ratio=1:1,
Sisley,Eau du Soir,https://www.parfumo.com/Perfumes/Sisley/Eau_du_Soir,WOMEN,354,7.6,383,,,,,,https://media.parfumo.com/perfumes/78/788777-eau-du-soir-sisley_1200.jpg?width=240&aspect_ratio=1:1,
Valentino,Valentino Donna (2015) Eau de Parfum,https://www.parfumo.com/Perfumes/Valentino/valentino-donna-2015-eau-de-parfum,WOMEN,355,7.5,417,,,,,,https://media.parfumo.com/perfumes/a4/a41026-valentino-donna-2015-eau-de-parfum-valentino_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Black Perfecto by La Petite Robe Noire Eau de Parfum Florale,https://www.parfumo.com/Perfumes/Guerlain/Black_Perfecto_by_La_petite_Robe_noire_Eau_de_Parfum_Florale,WOMEN,356,7.7,369,,,,,,https://media.parfumo.com/perfumes/f4/f4d547-black-perfecto-by-la-petite-robe-noire-eau-de-parfum-florale-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Chanel,Coco Parfum,https://www.parfumo.com/Perfumes/Chanel/Coco_Parfum,WOMEN,357,9.1,148,,,,,,https://media.parfumo.com/perfumes/b4/b4750a-coco-parfum-chanel_1200.jpg?width=240&aspect_ratio=1:1,
Vilhelm Parfumerie,Dear Polly Eau de Parfum,https://www.parfumo.com/Perfumes/Vilhelm_Parfumerie/dear-polly-eau-de-parfum,WOMEN,358,7.6,382,,,,,,https://media.parfumo.com/perfumes/d6/d6f012-dear-polly-eau-de-parfum-vilhelm-parfumerie_1200.jpg?width=240&aspect_ratio=1:1,
Fendi,Theorema Eau de Parfum,https://www.parfumo.com/Perfumes/Fendi/Theorema_Eau_de_Parfum,WOMEN,359,8.4,230,,,,,,https://media.parfumo.com/perfumes/c3/c3d39c-theorema-eau-de-parfum-fendi_1200.jpg?width=240&aspect_ratio=1:1,
Karl Lagerfeld,KL Eau de Toilette,https://www.parfumo.com/Perfumes/karl-lagerfeld/KL_Eau_de_Toilette,WOMEN,360,8.5,214,,,,,,https://media.parfumo.com/perfumes/65/659c08-kl-eau-de-toilette-karl-lagerfeld_1200.jpg?width=240&aspect_ratio=1:1,
Carolina Herrera,Good Girl Blush Eau de Parfum,https://www.parfumo.com/Perfumes/Carolina_Herrera/good-girl-blush-eau-de-parfum,WOMEN,361,7.4,437,,,,,,https://media.parfumo.com/perfumes/ef/ef9863-good-girl-blush-eau-de-parfum-carolina-herrera_1200.jpg?width=240&aspect_ratio=1:1,
Lancôme,Magie Noire Eau de Toilette,https://www.parfumo.com/Perfumes/Lancome/Magie_Noire_Eau_de_Toilette,WOMEN,362,7.7,360,,,,,,https://media.parfumo.com/perfumes/6c/6ca8a7-magie-noire-eau-de-toilette-lancome_1200.jpg?width=240&aspect_ratio=1:1,
Lattafa Pride,Ishq Al Shuyukh Gold,https://www.parfumo.com/Perfumes/lattafa-pride/ishq-al-shuyukh-gold,WOMEN,363,8.1,275,,,,,,https://media.parfumo.com/perfumes/66/66c175_ishq-al-shuyukh-gold-lattafa-pride_1200.jpg?width=240&aspect_ratio=1:1,
Juliette Has A Gun,MMMM...,https://www.parfumo.com/Perfumes/Juliette_Has_a_Gun/mmmm,WOMEN,364,7.3,502,,,,,,https://media.parfumo.com/perfumes/4a/4a0327-mmmm-juliette-has-a-gun_1200.jpg?width=240&aspect_ratio=1:1,
Dior,Hypnotic Poison Eau Sensuelle,https://www.parfumo.com/Perfumes/Dior/Hypnotic_Poison_Eau_Sensuelle,WOMEN,365,7.9,309,,,,,,https://media.parfumo.com/perfumes/a1/a15902-hypnotic-poison-eau-sensuelle-dior_1200.jpg?width=240&aspect_ratio=1:1,
Marc Jacobs,Daisy Eau de Toilette,https://www.parfumo.com/Perfumes/Marc_Jacobs/Daisy,WOMEN,366,7.1,575,,,,,,https://media.parfumo.com/perfumes/27/273b45-daisy-eau-de-toilette-marc-jacobs_1200.jpg?width=240&aspect_ratio=1:1,
Giorgio Armani,Armani Code Cashmere,https://www.parfumo.com/Perfumes/Giorgio_Armani/Armani_Code_Cashmere,WOMEN,367,8.2,256,,,,,,https://media.parfumo.com/perfumes/31/31277d-armani-code-cashmere-giorgio-armani_1200.jpg?width=240&aspect_ratio=1:1,
Creed,Aventus for Her,https://www.parfumo.com/Perfumes/Creed/Aventus_for_Her,WOMEN,368,7.0,591,,,,,,https://media.parfumo.com/perfumes/ba/ba6e2d-aventus-for-her-creed_1200.jpg?width=240&aspect_ratio=1:1,
Salvatore Ferragamo,Amo Ferragamo Eau de Parfum,https://www.parfumo.com/Perfumes/Salvatore_Ferragamo/amo-ferragamo-eau-de-parfum,WOMEN,369,8.0,282,,,,,,https://media.parfumo.com/perfumes/82/826348-amo-ferragamo-eau-de-parfum-salvatore-ferragamo_1200.jpg?width=240&aspect_ratio=1:1,
Montale,Vanille Absolu,https://www.parfumo.com/Perfumes/Montale/Vanille_Absolu,WOMEN,370,7.5,400,,,,,,https://media.parfumo.com/perfumes/38/38983c-vanille-absolu-montale_1200.jpg?width=240&aspect_ratio=1:1,
Givenchy,Ysatis Eau de Toilette,https://www.parfumo.com/Perfumes/Givenchy/Ysatis_Eau_de_Toilette,WOMEN,371,7.9,301,,,,,,https://media.parfumo.com/perfumes/aa/aaf06a-ysatis-eau-de-toilette-givenchy_1200.jpg?width=240&aspect_ratio=1:1,
Lolita Lempicka,Lolita Lempicka (2012) Eau de Parfum,https://www.parfumo.com/Perfumes/Lolita_Lempicka/Lolita_Lempicka_Eau_de_Parfum_2012,WOMEN,372,7.6,391,,,,,,https://media.parfumo.com/perfumes/1f/1f2cf4-lolita-lempicka-eau-de-parfum-2012-lolita-lempicka_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Baiser de Russie,https://www.parfumo.com/Perfumes/Guerlain/Baiser_de_Russie,WOMEN,373,8.2,255,,,,,,https://media.parfumo.com/perfumes/c2/c2fb32-baiser-de-russie-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Hermès,"24, Faubourg Eau de Parfum",https://www.parfumo.com/Perfumes/Hermes/24_Faubourg_Eau_de_Parfum,WOMEN,374,7.5,396,,,,,,https://media.parfumo.com/perfumes/7b/7b1ca2-24-faubourg-eau-de-parfum-hermes_1200.jpg?width=240&aspect_ratio=1:1,
Dior,Miss Dior (2012) Eau de Parfum,https://www.parfumo.com/Perfumes/Dior/Miss_Dior_Eau_de_Parfum_2012,WOMEN,375,7.8,323,,,,,,https://media.parfumo.com/perfumes/89/8915c7-miss-dior-2012-eau-de-parfum-dior_1200.jpg?width=240&aspect_ratio=1:1,
Jo Malone,Ginger Biscuit,https://www.parfumo.com/Perfumes/Jo_Malone/Ginger_Biscuit,WOMEN,376,7.9,309,,,,,,https://media.parfumo.com/perfumes/90/90a495-ginger-biscuit-jo-malone_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Mon Guerlain Eau de Parfum Florale,https://www.parfumo.com/Perfumes/Guerlain/Mon_Guerlain_Eau_de_Parfum_Florale,WOMEN,377,8.2,254,,,,,,https://media.parfumo.com/perfumes/80/80db78-mon-guerlain-eau-de-parfum-florale-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Lancôme,La Nuit Trésor Nude,https://www.parfumo.com/Perfumes/Lancome/la-nuit-tresor-nude,WOMEN,378,7.8,320,,,,,,https://media.parfumo.com/perfumes/a8/a85d58-la-nuit-tresor-nude-lancome_1200.jpg?width=240&aspect_ratio=1:1,
Juliette Has A Gun,Lady Vengeance,https://www.parfumo.com/Perfumes/Juliette_Has_a_Gun/Lady_Vengeance,WOMEN,379,7.2,507,,,,,,https://media.parfumo.com/perfumes/04/0435a8-lady-vengeance-juliette-has-a-gun_1200.jpg?width=240&aspect_ratio=1:1,
Boucheron,Boucheron (1988) Eau de Parfum,https://www.parfumo.com/Perfumes/Boucheron/Boucheron_1988_Eau_de_Parfum,WOMEN,380,8.0,280,,,,,,https://media.parfumo.com/perfumes/47/47ba78-boucheron-1988-eau-de-parfum-boucheron_1200.jpg?width=240&aspect_ratio=1:1,
Hugo Boss,The Scent Private Accord for Her,https://www.parfumo.com/Perfumes/Hugo_Boss/The_Scent_Private_Accord_for_Her,WOMEN,381,7.9,300,,,,,,https://media.parfumo.com/perfumes/12/12ab50-the-scent-private-accord-for-her-hugo-boss_1200.jpg?width=240&aspect_ratio=1:1,
Lancôme,Trésor (1990) Eau de Parfum,https://www.parfumo.com/Perfumes/Lancome/Tresor,WOMEN,382,6.8,725,,,,,,https://media.parfumo.com/perfumes/57/577734-tresor-1990-eau-de-parfum-lancome_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Chamade Eau de Parfum,https://www.parfumo.com/Perfumes/Guerlain/Chamade,WOMEN,383,8.3,241,,,,,,https://media.parfumo.com/perfumes/23/230b75-chamade-eau-de-parfum-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Amouage,Journey Woman,https://www.parfumo.com/Perfumes/Amouage/Journey_Woman,WOMEN,384,7.6,389,,,,,,https://media.parfumo.com/perfumes/f6/f6dd8c-journey-woman-amouage_1200.jpg?width=240&aspect_ratio=1:1,
Histoires de Parfums,1889 - Moulin Rouge,https://www.parfumo.com/Perfumes/Histoires_de_Parfums/1889_Moulin_Rouge,WOMEN,385,7.7,349,,,,,,https://media.parfumo.com/perfumes/21/211852-1889-moulin-rouge-histoires-de-parfums_1200.jpg?width=240&aspect_ratio=1:1,
Juliette Has A Gun,Pear Inc.,https://www.parfumo.com/Perfumes/Juliette_Has_a_Gun/pear-inc,WOMEN,386,7.4,433,,,,,,https://media.parfumo.com/perfumes/4e/4ea9dc-pear-inc-juliette-has-a-gun_1200.jpg?width=240&aspect_ratio=1:1,
Ariana Grande,Mod Vanilla Eau de Parfum,https://www.parfumo.com/Perfumes/Ariana_Grande/mod-vanilla-eau-de-parfum,WOMEN,387,7.6,362,,,,,,https://media.parfumo.com/perfumes/dc/dc9b02-mod-vanilla-eau-de-parfum-ariana-grande_1200.jpg?width=240&aspect_ratio=1:1,
Nina Ricci,L'Air du Temps Eau de Toilette,https://www.parfumo.com/Perfumes/Nina_Ricci/L_Air_du_Temps_Eau_de_Toilette,WOMEN,388,7.5,404,,,,,,https://media.parfumo.com/perfumes/de/dea0a9-l-air-du-temps-eau-de-toilette-nina-ricci_1200.jpg?width=240&aspect_ratio=1:1,
Lancôme,Iris Dragées,https://www.parfumo.com/Perfumes/Lancome/Iris_Dragees,WOMEN,389,8.1,270,,,,,,https://media.parfumo.com/perfumes/7e/7ecad6-iris-dragees-lancome_1200.jpg?width=240&aspect_ratio=1:1,
Amouage,Gold Woman Eau de Parfum,https://www.parfumo.com/Perfumes/Amouage/Gold_Woman,WOMEN,390,7.6,367,,,,,,https://media.parfumo.com/perfumes/eb/ebdb6f-gold-woman-eau-de-parfum-amouage_1200.jpg?width=240&aspect_ratio=1:1,
Mugler,Alien Fusion,https://www.parfumo.com/Perfumes/mugler/Alien_Fusion,WOMEN,391,8.0,290,,,,,,https://media.parfumo.com/perfumes/64/648a8e-alien-fusion-mugler_1200.jpg?width=240&aspect_ratio=1:1,
Houbigant,Iris des Champs Eau de Parfum,https://www.parfumo.com/Perfumes/Houbigant/Iris_des_Champs,WOMEN,392,7.9,295,,,,,,https://media.parfumo.com/perfumes/5d/5dea08-iris-des-champs-eau-de-parfum-houbigant_1200.jpg?width=240&aspect_ratio=1:1,
Jean-Louis Scherrer,Scherrer 2 Eau de Toilette,https://www.parfumo.com/Perfumes/Jean_Louis_Scherrer/Scherrer_2_Eau_de_Toilette,WOMEN,393,7.8,320,,,,,,https://media.parfumo.com/perfumes/c8/c89b2a-scherrer-2-eau-de-toilette-jean-louis-scherrer_1200.jpg?width=240&aspect_ratio=1:1,
Xerjoff,Elle,https://www.parfumo.com/Perfumes/Xerjoff/elle,WOMEN,394,8.0,272,,,,,,https://media.parfumo.com/perfumes/e6/e6ff1e-elle-xerjoff_1200.jpg?width=240&aspect_ratio=1:1,
Zara,Zara Golden Decade Eau de Parfum,https://www.parfumo.com/Perfumes/Zara/zara-golden-decade-eau-de-parfum-chapter-no-3-golden-decade-eau-de-parfum,WOMEN,395,8.1,266,,,,,,https://media.parfumo.com/perfumes/c2/c23270-chapter-no-3-golden-decade-eau-de-parfum-zara_1200.jpg?width=240&aspect_ratio=1:1,
Dior,Mitzah,https://www.parfumo.com/Perfumes/Dior/La_Collection_Couturier_Parfumeur_Mitzah,WOMEN,396,8.1,260,,,,,,https://media.parfumo.com/perfumes/c0/c059f3-mitzah-dior_1200.jpg?width=240&aspect_ratio=1:1,
Fendi,Fendi (1987) Eau de Toilette,https://www.parfumo.com/Perfumes/Fendi/fendi-1987-eau-de-toilette,WOMEN,397,8.2,239,,,,,,https://media.parfumo.com/perfumes/42/428f1d-fendi-1987-eau-de-toilette-fendi_1200.jpg?width=240&aspect_ratio=1:1,
Miller Harris,Violet Ida,https://www.parfumo.com/Perfumes/Miller_Harris/Violet_Ida,WOMEN,398,8.0,271,,,,,,https://media.parfumo.com/perfumes/3d/3db6c2-violet-ida-miller-harris_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Mon Exclusif,https://www.parfumo.com/Perfumes/Guerlain/Mon_Exclusif,WOMEN,399,8.3,223,,,,,,https://media.parfumo.com/perfumes/36/36a039-mon-exclusif-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Keiko Mecheri,Loukhoum,https://www.parfumo.com/Perfumes/Keiko_Mecheri/Loukhoum,WOMEN,400,7.7,343,,,,,,https://media.parfumo.com/perfumes/5d/5df8e4-loukhoum-keiko-mecheri_1200.jpg?width=240&aspect_ratio=1:1,
Jean Paul Gaultier,Gaultier Divine,https://www.parfumo.com/Perfumes/Jean_Paul_Gaultier/gaultier-divine,WOMEN,401,7.0,567,,,,,,https://media.parfumo.com/perfumes/fe/fe6cae-gaultier-divine-jean-paul-gaultier_1200.jpg?width=240&aspect_ratio=1:1,
Jo Malone,Dark Amber & Ginger Lily,https://www.parfumo.com/Perfumes/Jo_Malone/Dark_Amber_and_Ginger_Lily,WOMEN,402,7.7,348,,,,,,https://media.parfumo.com/perfumes/d2/d2f4dc-dark-amber-ginger-lily-jo-malone_1200.jpg?width=240&aspect_ratio=1:1,
Rabanne,Pure XS for Her,https://www.parfumo.com/Perfumes/Rabanne/Pure_XS_for_Her,WOMEN,403,7.4,408,,,,,,https://media.parfumo.com/perfumes/8f/8f3ee7-pure-xs-for-her-rabanne_1200.jpg?width=240&aspect_ratio=1:1,
Clive Christian,Jump Up and Kiss Me Ecstatic,https://www.parfumo.com/Perfumes/Clive_Christian/jump-up-and-kiss-me-ecstatic,WOMEN,404,8.3,222,,,,,,https://media.parfumo.com/perfumes/79/795617-jump-up-and-kiss-me-ecstatic-clive-christian_1200.jpg?width=240&aspect_ratio=1:1,
Giorgio Armani,Sensi,https://www.parfumo.com/Perfumes/Giorgio_Armani/Sensi,WOMEN,405,8.3,228,,,,,,https://media.parfumo.com/perfumes/9e/9e72c0-sensi-giorgio-armani_1200.jpg?width=240&aspect_ratio=1:1,
Pierre Guillaume,19 Louanges Profanes,https://www.parfumo.com/Perfumes/Pierre_Guillaume/Louanges_Profanes_No_19,WOMEN,406,8.0,278,,,,,,https://media.parfumo.com/perfumes/bc/bcfd1b-19-louanges-profanes-pierre-guillaume_1200.jpg?width=240&aspect_ratio=1:1,
Carolina Herrera,Good Girl Eau de Parfum Suprême,https://www.parfumo.com/Perfumes/Carolina_Herrera/good-girl-eau-de-parfum-supreme,WOMEN,407,8.0,268,,,,,,https://media.parfumo.com/perfumes/71/71e03c-good-girl-eau-de-parfum-supreme-carolina-herrera_1200.jpg?width=240&aspect_ratio=1:1,
